,isConversationControlled,isPinned,isQuote,isReply,isRetweet,lang,likeCount,media/0,media/1,possiblySensitive,replyCount,quoteCount,retweetCount,source,type,viewCount,target
287,0,0,1,0,0,8,5.0,0,0,0,4.0,1.0,0.0,13,1,4187.0,0
288,0,0,0,0,0,8,6834.0,1,0,0,1470.0,616.0,1764.0,13,1,0.0,0
289,0,0,0,0,0,16,1531.0,0,0,0,178.0,108.0,247.0,13,1,0.0,0
290,0,0,0,0,1,8,610.0,0,0,0,18.0,14.0,276.0,13,1,0.0,0
291,0,0,0,0,1,8,923.0,0,0,0,64.0,92.0,586.0,13,1,0.0,0
292,0,0,1,0,0,8,186.0,0,0,0,13.0,3.0,23.0,13,1,0.0,0
293,0,0,0,0,0,8,156.0,0,0,0,4.0,2.0,20.0,13,1,0.0,0
294,0,0,1,0,0,8,57.0,0,0,0,3.0,2.0,14.0,11,1,0.0,0
295,0,0,0,0,1,8,82.0,0,0,0,2.0,4.0,26.0,11,1,0.0,0
296,0,0,0,0,1,8,122.0,0,0,0,5.0,5.0,34.0,11,1,0.0,0
297,0,0,0,0,1,8,655.0,0,0,0,24.0,15.0,279.0,13,1,0.0,0
298,0,0,0,0,0,8,85.0,0,0,0,6.0,1.0,25.0,11,1,0.0,0
299,0,0,0,1,0,45,55.0,0,0,0,16.0,3.0,11.0,11,1,0.0,0
300,0,0,0,1,0,8,150.0,0,0,0,8.0,3.0,19.0,11,1,0.0,0
301,0,0,0,1,0,32,36.0,0,0,0,1.0,2.0,4.0,11,1,0.0,0
302,0,0,0,1,0,8,61.0,0,0,0,8.0,3.0,7.0,11,1,0.0,0
303,0,0,0,1,0,8,38.0,0,0,0,3.0,1.0,3.0,13,1,0.0,0
304,0,0,0,1,0,32,18.0,0,0,0,1.0,1.0,1.0,11,1,0.0,0
305,0,0,0,1,0,32,18.0,0,0,0,2.0,1.0,3.0,11,1,0.0,0
306,0,0,0,1,0,32,12.0,0,0,0,1.0,1.0,2.0,11,1,0.0,0
307,0,0,0,1,0,32,16.0,0,0,0,1.0,1.0,1.0,11,1,0.0,0
308,0,0,0,1,0,32,13.0,0,0,0,1.0,1.0,1.0,13,1,0.0,0
309,0,0,0,1,0,8,14.0,0,0,0,1.0,1.0,1.0,11,1,0.0,0
310,0,0,0,0,0,8,1.0,0,0,0,0.0,0.0,0.0,16,1,581.0,0
311,0,0,0,0,0,8,5.0,1,0,0,1.0,0.0,1.0,16,1,763.0,0
312,0,0,0,0,1,8,2.0,0,0,0,0.0,0.0,1.0,16,1,820.0,0
313,0,0,0,0,1,8,1.0,0,0,0,0.0,0.0,0.0,16,1,958.0,0
314,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,0.0,12,1,1138.0,0
315,0,0,0,0,0,8,2.0,1,0,0,1.0,0.0,0.0,13,1,871.0,0
316,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,0.0,11,1,954.0,0
317,0,0,0,0,1,8,16.0,0,0,0,0.0,0.0,7.0,11,1,1307.0,0
318,0,0,0,0,0,8,5.0,0,0,0,0.0,0.0,1.0,13,1,813.0,0
319,0,0,0,0,1,34,2.0,0,0,0,0.0,0.0,3.0,11,1,843.0,0
320,0,0,0,0,0,8,1.0,0,0,0,0.0,0.0,0.0,11,1,732.0,0
321,0,0,0,0,0,8,0.0,1,0,0,0.0,0.0,0.0,11,1,817.0,0
322,0,0,0,0,1,8,0.0,0,0,0,0.0,0.0,1.0,13,1,777.0,0
323,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,0.0,11,1,796.0,0
324,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,1.0,16,1,995.0,0
325,0,0,0,0,1,26,2.0,0,0,0,0.0,0.0,1.0,13,1,920.0,0
326,0,0,0,0,1,8,3.0,0,0,0,0.0,0.0,1.0,13,1,1034.0,0
327,0,0,0,0,1,8,3.0,0,0,0,0.0,0.0,2.0,13,1,886.0,0
328,0,0,0,0,0,8,6.0,1,0,0,1.0,0.0,1.0,16,1,1041.0,0
329,0,0,0,1,0,8,1.0,0,0,0,0.0,0.0,0.0,16,1,1288.0,0
330,0,0,0,0,0,8,12.0,0,0,0,0.0,1.0,10.0,11,1,719.0,0
331,0,0,0,0,0,8,2.0,0,0,0,0.0,0.0,1.0,11,1,1105.0,0
332,0,0,0,0,0,8,2.0,0,0,0,0.0,0.0,3.0,11,1,1959.0,0
333,0,0,0,0,0,8,20.0,0,0,0,1.0,0.0,6.0,11,1,2124.0,0
334,0,0,0,0,0,8,30.0,0,0,0,2.0,0.0,12.0,11,1,2530.0,0
335,0,0,0,0,0,8,6.0,0,0,0,1.0,0.0,3.0,11,1,2371.0,0
336,0,0,0,0,0,8,9.0,0,0,0,0.0,0.0,1.0,11,1,2677.0,0
337,0,0,0,0,0,8,9.0,0,0,0,0.0,0.0,2.0,11,1,2612.0,0
338,0,0,0,0,0,8,29.0,0,0,0,5.0,6.0,7.0,11,1,3723.0,0
339,0,0,0,0,0,8,19.0,0,0,0,1.0,0.0,17.0,11,1,2821.0,0
340,0,0,0,0,0,8,9.0,0,0,0,2.0,0.0,1.0,11,1,2856.0,0
341,0,0,0,0,0,8,18.0,0,0,0,2.0,0.0,2.0,11,1,3185.0,0
342,0,0,0,0,0,8,4.0,0,0,0,0.0,0.0,1.0,11,1,2708.0,0
343,0,0,0,0,0,8,7.0,0,0,0,0.0,0.0,5.0,11,1,2521.0,0
344,0,0,0,0,0,8,15.0,0,0,0,0.0,0.0,4.0,11,1,2378.0,0
345,0,0,0,0,0,8,39.0,0,0,0,3.0,4.0,13.0,11,1,6191.0,0
346,0,0,0,1,0,8,7.0,0,0,0,1.0,0.0,2.0,11,1,2887.0,0
347,0,0,0,0,0,8,34.0,0,0,0,3.0,0.0,7.0,11,1,5243.0,0
348,0,0,0,1,0,8,9.0,0,0,0,0.0,0.0,5.0,11,1,2609.0,0
349,0,0,0,0,0,8,24.0,0,0,0,4.0,0.0,3.0,11,1,4756.0,0
350,0,0,0,1,0,8,5.0,0,0,0,0.0,0.0,2.0,11,1,2261.0,0
351,0,0,0,0,0,8,52.0,0,0,0,3.0,0.0,18.0,11,1,6211.0,0
352,0,0,0,1,0,8,3.0,0,0,0,1.0,0.0,1.0,11,1,2142.0,0
353,0,0,0,0,0,8,10.0,0,0,0,1.0,0.0,3.0,11,1,4681.0,0
354,0,0,0,1,0,8,2.0,0,0,0,0.0,0.0,2.0,11,1,2294.0,0
355,0,0,0,0,0,8,3.0,0,0,0,0.0,0.0,0.0,16,1,137.0,0
356,0,0,0,0,0,8,27.0,0,0,0,0.0,2.0,12.0,16,1,741.0,0
357,0,0,0,0,0,8,25.0,1,0,0,0.0,2.0,14.0,16,1,609.0,0
358,0,0,0,0,0,8,25.0,1,0,0,0.0,0.0,4.0,11,1,460.0,0
359,0,0,0,0,0,8,365.0,1,0,0,21.0,25.0,238.0,16,1,24808.0,0
360,0,0,0,0,0,8,370.0,1,0,0,5.0,0.0,108.0,11,1,15066.0,0
361,0,0,0,0,0,8,130.0,1,0,0,1.0,4.0,93.0,16,1,4505.0,0
362,0,0,0,0,0,8,21.0,0,0,0,0.0,0.0,24.0,16,1,910.0,0
363,0,0,0,0,0,8,18.0,0,0,0,0.0,0.0,12.0,16,1,578.0,0
364,0,0,0,0,0,8,41.0,1,0,0,0.0,0.0,20.0,11,1,1115.0,0
365,0,0,0,0,0,8,27.0,1,0,0,0.0,0.0,19.0,11,1,599.0,0
366,0,0,0,0,0,8,11.0,0,0,0,0.0,2.0,5.0,16,1,698.0,0
367,0,0,0,0,0,8,15.0,0,0,0,1.0,0.0,5.0,16,1,392.0,0
368,0,0,0,0,0,8,8.0,0,0,0,0.0,0.0,0.0,16,1,277.0,0
369,0,0,0,0,0,8,41.0,0,0,0,1.0,3.0,27.0,16,1,1637.0,0
370,0,0,0,0,0,8,16.0,0,0,0,0.0,0.0,10.0,16,1,452.0,0
371,0,0,0,0,0,8,66.0,0,0,0,6.0,1.0,25.0,16,1,877.0,0
372,0,0,0,0,0,8,22.0,0,0,0,0.0,0.0,9.0,16,1,519.0,0
373,0,0,0,0,0,8,206.0,1,0,0,1.0,0.0,75.0,11,1,1861.0,0
374,0,0,0,0,0,8,29.0,0,0,0,2.0,0.0,9.0,16,1,591.0,0
375,0,0,0,0,0,46,0.0,0,0,0,0.0,0.0,0.0,19,0,0.0,0
376,0,0,0,0,0,8,0.0,1,0,0,0.0,0.0,0.0,11,1,84.0,0
377,0,0,0,0,0,8,0.0,1,0,0,0.0,0.0,0.0,11,1,238.0,0
378,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,3.0,11,1,473.0,0
379,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,0.0,12,1,350.0,0
380,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,0.0,11,1,372.0,0
381,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,0.0,12,1,386.0,0
382,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,0.0,12,1,341.0,0
383,0,0,0,0,0,8,3.0,1,0,0,0.0,0.0,1.0,11,1,472.0,0
384,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,2.0,12,1,408.0,0
385,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,2.0,11,1,544.0,0
386,0,0,0,0,0,8,0.0,0,0,0,0.0,0.0,0.0,11,1,385.0,0
387,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,2.0,11,1,553.0,0
388,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,0.0,11,1,386.0,0
389,0,0,0,0,0,8,0.0,1,0,0,0.0,0.0,1.0,12,1,403.0,0
390,0,0,0,0,0,8,1.0,0,0,0,0.0,0.0,0.0,11,1,431.0,0
391,0,0,0,0,0,8,4.0,1,0,0,0.0,2.0,4.0,11,1,1076.0,0
392,0,0,0,0,0,8,4.0,1,0,0,0.0,0.0,0.0,12,1,479.0,0
393,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,3.0,11,1,670.0,0
394,0,0,0,0,0,8,4.0,1,0,0,0.0,0.0,3.0,11,1,632.0,0
395,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,1.0,11,1,559.0,0
396,0,0,0,0,0,16,47.0,1,0,0,0.0,2.0,11.0,11,1,254.0,0
397,0,0,0,0,0,16,53.0,1,0,0,0.0,0.0,12.0,11,1,465.0,0
398,0,0,0,0,0,16,86.0,1,0,0,2.0,1.0,48.0,11,1,947.0,0
399,0,0,0,0,0,16,79.0,1,0,0,2.0,0.0,21.0,11,1,737.0,0
400,0,0,0,0,0,16,185.0,1,0,0,1.0,0.0,59.0,11,1,2277.0,0
401,0,0,0,0,0,16,110.0,1,0,0,3.0,0.0,28.0,11,1,1141.0,0
402,0,0,0,0,0,16,1506.0,1,0,0,27.0,6.0,310.0,11,1,14180.0,0
403,0,0,0,0,0,16,358.0,1,0,0,7.0,2.0,142.0,11,1,3496.0,0
404,0,0,0,0,0,16,1018.0,1,0,0,5.0,2.0,446.0,11,1,7137.0,0
405,0,0,0,0,0,16,1868.0,1,0,0,19.0,7.0,701.0,11,1,14052.0,0
406,0,0,0,0,0,16,589.0,1,0,0,2.0,2.0,199.0,11,1,6578.0,0
407,0,0,0,0,0,16,95.0,1,0,0,1.0,0.0,13.0,11,1,1826.0,0
408,0,0,0,0,0,16,481.0,1,0,0,7.0,1.0,163.0,11,1,3909.0,0
409,0,0,0,0,0,16,286.0,1,0,0,47.0,3.0,91.0,11,1,7048.0,0
410,0,0,0,0,0,16,470.0,1,0,0,0.0,0.0,126.0,11,1,3506.0,0
411,0,0,0,0,0,16,2321.0,1,0,0,23.0,4.0,786.0,11,1,16034.0,0
412,0,0,0,0,0,16,2179.0,1,0,0,20.0,11.0,1087.0,11,1,17768.0,0
413,0,0,0,0,0,16,676.0,1,0,0,11.0,2.0,169.0,11,1,5185.0,0
414,0,0,0,0,0,16,709.0,1,0,0,5.0,0.0,222.0,11,1,6255.0,0
415,0,0,0,0,0,8,12.0,1,0,0,0.0,0.0,2.0,0,1,1400.0,0
416,0,0,0,0,0,8,29.0,1,0,0,0.0,1.0,12.0,0,1,1989.0,0
417,0,0,0,0,0,8,27.0,1,0,0,1.0,0.0,9.0,0,1,2033.0,0
418,0,0,0,0,0,8,30.0,1,0,0,0.0,1.0,7.0,0,1,2420.0,0
419,0,0,0,0,0,8,36.0,1,0,0,0.0,1.0,13.0,0,1,2599.0,0
420,0,0,0,0,0,8,33.0,1,0,0,2.0,2.0,11.0,10,1,2682.0,0
421,0,0,0,0,0,8,30.0,1,0,0,2.0,2.0,8.0,0,1,2945.0,0
422,0,0,0,0,0,8,32.0,0,0,0,1.0,1.0,8.0,0,1,3943.0,0
423,0,0,0,0,0,8,28.0,1,0,0,1.0,1.0,10.0,0,1,2106.0,0
424,0,0,0,0,0,8,48.0,1,0,0,0.0,1.0,18.0,10,1,2985.0,0
425,0,0,0,0,0,8,54.0,1,0,0,0.0,1.0,18.0,10,1,3604.0,0
426,0,0,0,0,0,8,33.0,0,0,0,0.0,1.0,10.0,0,1,6128.0,0
427,0,0,0,0,0,8,35.0,1,0,0,0.0,1.0,9.0,10,1,4778.0,0
428,0,0,0,0,0,8,30.0,1,0,0,0.0,0.0,8.0,0,1,3041.0,0
429,0,0,0,0,0,8,36.0,0,0,0,1.0,0.0,9.0,0,1,4761.0,0
430,0,0,0,0,0,8,40.0,1,0,0,0.0,0.0,7.0,0,1,2659.0,0
431,0,0,0,0,0,8,32.0,1,0,0,1.0,1.0,8.0,0,1,2771.0,0
432,0,0,0,0,0,8,45.0,1,0,0,1.0,0.0,12.0,0,1,2410.0,0
433,0,0,0,0,0,8,114.0,1,0,0,2.0,1.0,29.0,10,1,11434.0,0
434,0,0,0,0,0,8,22.0,1,0,0,0.0,0.0,3.0,0,1,2144.0,0
435,0,0,0,0,0,8,1.0,0,0,0,0.0,0.0,0.0,11,1,294.0,0
436,0,0,0,0,0,8,5.0,0,0,0,0.0,0.0,0.0,11,1,609.0,0
437,0,0,0,0,0,8,1.0,0,0,0,0.0,0.0,2.0,11,1,747.0,0
438,0,0,0,0,0,8,5.0,1,0,0,0.0,0.0,2.0,10,1,737.0,0
439,0,0,0,0,0,8,0.0,0,0,0,0.0,0.0,0.0,11,1,835.0,0
440,0,0,0,0,0,8,4.0,1,0,0,0.0,0.0,3.0,10,1,773.0,0
441,0,0,0,0,0,8,21.0,0,0,0,0.0,1.0,8.0,11,1,957.0,0
442,0,0,0,0,0,8,3.0,0,0,0,0.0,0.0,1.0,11,1,1467.0,0
443,0,0,0,0,0,8,4.0,1,0,0,0.0,0.0,2.0,10,1,879.0,0
444,0,0,0,0,0,8,2.0,0,0,0,1.0,0.0,1.0,11,1,937.0,0
445,0,0,0,0,0,8,2.0,0,0,0,0.0,1.0,2.0,11,1,1170.0,0
446,0,0,0,0,0,8,0.0,0,0,0,0.0,0.0,1.0,11,1,983.0,0
447,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,0.0,10,1,1063.0,0
448,0,0,0,0,0,8,5.0,0,0,0,1.0,0.0,1.0,11,1,1101.0,0
449,0,0,0,0,0,8,3.0,0,0,0,0.0,0.0,2.0,11,1,1262.0,0
450,0,0,0,0,0,8,18.0,0,0,0,0.0,0.0,7.0,11,1,1290.0,0
451,0,0,0,0,0,8,2.0,0,0,0,0.0,0.0,1.0,11,1,1188.0,0
452,0,0,0,0,0,8,7.0,1,0,0,0.0,0.0,6.0,10,1,1250.0,0
453,0,0,0,0,0,8,13.0,1,0,0,1.0,0.0,4.0,11,1,1623.0,0
454,0,0,0,1,0,8,0.0,0,0,0,0.0,0.0,0.0,11,1,957.0,0
455,0,0,0,0,1,8,5.0,0,0,0,1.0,0.0,1.0,16,1,225.0,0
456,0,0,0,0,0,8,1.0,0,0,0,0.0,0.0,0.0,11,1,151.0,0
457,0,0,0,0,0,8,2.0,0,0,0,0.0,0.0,1.0,11,1,175.0,0
458,0,0,0,0,0,8,1.0,0,0,0,0.0,0.0,0.0,11,1,150.0,0
459,0,0,0,0,0,8,1.0,1,0,0,0.0,0.0,2.0,11,1,172.0,0
460,0,0,0,0,1,8,2.0,0,0,0,0.0,0.0,2.0,16,1,383.0,0
461,0,0,0,0,0,8,5.0,1,0,0,0.0,2.0,2.0,16,1,863.0,0
462,0,0,0,0,1,8,16.0,0,0,0,0.0,0.0,11.0,16,1,1278.0,0
463,0,0,0,0,1,8,2.0,0,0,0,0.0,0.0,1.0,16,1,304.0,0
464,0,0,0,0,0,8,2.0,0,0,0,0.0,0.0,2.0,11,1,351.0,0
465,0,0,0,0,0,8,2.0,0,0,0,0.0,0.0,2.0,11,1,446.0,0
466,0,0,0,0,1,8,5.0,0,0,0,0.0,0.0,2.0,16,1,810.0,0
467,0,0,0,0,0,8,3.0,0,0,0,1.0,0.0,2.0,11,1,596.0,0
468,0,0,0,0,0,8,0.0,0,0,0,0.0,0.0,0.0,11,1,140.0,0
469,0,0,0,0,0,8,1.0,0,0,0,0.0,1.0,0.0,16,1,767.0,0
470,0,0,0,0,0,8,0.0,0,0,0,0.0,0.0,2.0,11,1,499.0,0
471,0,0,0,0,1,8,17315.0,0,0,0,901.0,279.0,7739.0,16,1,338173.0,0
472,0,0,0,0,0,8,8.0,0,0,0,0.0,0.0,3.0,11,1,499.0,0
473,0,0,0,0,0,45,6.0,0,0,0,5.0,3.0,5.0,16,1,3898.0,0
474,0,0,0,1,0,8,1.0,0,0,0,2.0,0.0,0.0,16,1,267.0,0
475,0,0,0,0,0,8,2.0,0,0,0,0.0,0.0,1.0,11,1,292.0,0
476,0,0,0,0,0,8,4.0,1,0,0,0.0,0.0,2.0,12,1,897.0,0
477,0,0,0,0,0,8,3.0,1,0,0,0.0,0.0,1.0,12,1,819.0,0
478,0,0,0,0,0,8,7.0,1,0,0,0.0,0.0,2.0,12,1,1015.0,0
479,0,0,0,0,0,8,6.0,1,0,0,0.0,1.0,2.0,12,1,1173.0,0
480,0,0,0,0,0,8,4.0,1,0,0,0.0,1.0,2.0,11,1,1157.0,0
481,0,0,0,0,0,8,2.0,1,0,0,0.0,0.0,0.0,12,1,987.0,0
482,0,0,0,0,0,8,4.0,1,0,0,1.0,0.0,2.0,12,1,1037.0,0
483,0,0,0,0,0,8,8.0,1,0,0,0.0,0.0,2.0,12,1,982.0,0
484,0,0,0,0,0,8,3.0,1,0,0,0.0,0.0,3.0,12,1,966.0,0
485,0,0,0,0,0,8,11.0,1,0,0,0.0,0.0,8.0,12,1,1037.0,0
486,0,0,0,0,0,8,7.0,1,0,0,0.0,0.0,0.0,12,1,1022.0,0
487,0,0,0,0,0,8,0.0,1,0,0,0.0,0.0,0.0,12,1,858.0,0
488,0,0,0,0,0,8,13.0,1,0,0,1.0,0.0,3.0,11,1,1124.0,0
489,0,0,0,0,0,8,18.0,1,0,0,0.0,0.0,7.0,11,1,1064.0,0
490,0,0,0,0,1,16,7.0,0,0,0,0.0,0.0,1.0,11,1,990.0,0
491,0,0,0,0,1,16,8.0,0,0,0,0.0,0.0,3.0,11,1,932.0,0
492,0,0,0,0,1,16,13.0,0,0,0,1.0,0.0,3.0,11,1,1030.0,0
493,0,0,0,0,1,16,22.0,0,0,0,1.0,0.0,7.0,11,1,1189.0,0
494,0,0,0,0,1,16,15.0,0,0,0,1.0,0.0,13.0,13,1,243.0,0
495,0,0,0,0,1,8,1098.0,0,0,0,71.0,31.0,308.0,13,1,20799.0,0
496,0,0,0,0,0,19,28.0,0,0,0,1.0,0.0,2.0,13,1,1000.0,0
497,0,0,0,0,1,8,190.0,0,0,0,2.0,3.0,56.0,13,1,1864.0,0
498,0,0,0,0,0,8,90.0,1,0,0,10.0,2.0,15.0,13,1,2417.0,0
499,0,0,0,0,1,8,59.0,0,0,0,3.0,0.0,12.0,13,1,784.0,0
500,0,0,0,0,1,16,44.0,0,0,0,4.0,2.0,35.0,13,1,1652.0,0
501,0,0,1,0,0,16,127.0,1,1,0,8.0,1.0,21.0,13,1,2303.0,0
502,0,0,0,0,1,16,40.0,0,0,0,0.0,0.0,16.0,13,1,543.0,0
503,0,0,0,0,1,16,1390.0,0,0,0,94.0,40.0,663.0,13,1,19694.0,0
504,0,0,0,0,1,8,190.0,0,0,0,1.0,2.0,63.0,13,1,1990.0,0
505,0,0,0,0,1,16,228.0,0,0,0,12.0,6.0,129.0,13,1,9935.0,0
506,0,0,0,0,1,8,474.0,0,0,0,32.0,18.0,306.0,13,1,23270.0,0
507,0,0,0,0,1,8,94.0,0,0,0,5.0,0.0,36.0,13,1,3427.0,0
508,0,0,0,0,1,25,1.0,0,0,0,0.0,0.0,1.0,13,1,245.0,0
509,0,0,0,0,1,8,117.0,0,0,0,7.0,0.0,66.0,13,1,4217.0,0
510,0,0,0,0,1,8,207.0,0,0,0,13.0,5.0,128.0,13,1,9389.0,0
511,0,0,0,0,1,8,34.0,0,0,0,2.0,1.0,26.0,13,1,1438.0,0
512,0,0,0,0,1,16,567.0,0,0,0,25.0,8.0,219.0,13,1,20338.0,0
513,0,0,0,0,1,8,53.0,0,0,0,0.0,2.0,38.0,13,1,3726.0,0
514,0,0,0,0,1,8,4415.0,0,0,0,129.0,12.0,245.0,16,1,268087.0,0
515,0,0,0,0,1,8,10195.0,1,0,0,123.0,60.0,4201.0,16,1,146196.0,0
516,0,0,1,0,0,8,15.0,0,0,0,2.0,0.0,2.0,16,1,633.0,0
517,0,0,0,0,1,8,1176.0,0,0,0,11.0,10.0,210.0,16,1,38886.0,0
518,0,0,0,0,1,8,18042.0,0,0,0,123.0,32.0,2466.0,16,1,664966.0,0
519,0,0,0,0,0,8,11.0,1,0,0,0.0,0.0,2.0,16,1,677.0,0
520,0,0,0,0,1,8,26047.0,1,1,0,381.0,303.0,5166.0,16,1,3306973.0,0
521,1,0,0,0,1,8,4759.0,0,0,0,17.0,25.0,1038.0,16,1,115987.0,0
522,0,0,1,0,0,41,28.0,0,0,0,1.0,0.0,1.0,16,1,1235.0,0
523,0,0,0,0,0,16,56.0,0,0,0,1.0,1.0,11.0,16,1,1558.0,0
524,0,0,0,0,0,8,48.0,0,0,0,3.0,1.0,3.0,16,1,2114.0,0
525,0,0,0,0,1,8,57837.0,0,0,0,10889.0,1466.0,9194.0,16,1,4239866.0,0
526,0,0,0,0,0,8,26.0,0,0,0,2.0,0.0,3.0,16,1,1348.0,0
527,0,0,0,0,1,8,9.0,0,0,0,0.0,1.0,2.0,16,1,1746.0,0
528,0,0,0,0,1,8,33389.0,1,0,0,208.0,202.0,4505.0,16,1,3113283.0,0
529,0,0,0,0,1,8,3.0,0,0,0,0.0,0.0,1.0,16,1,677.0,0
530,0,0,0,0,0,8,9.0,1,0,0,0.0,1.0,2.0,16,1,1746.0,0
531,0,0,0,0,1,8,68.0,0,0,0,4.0,1.0,52.0,16,1,5110.0,0
532,0,0,0,0,0,8,1.0,0,0,0,0.0,0.0,0.0,11,1,318.0,0
533,0,0,0,0,0,8,118.0,1,0,0,19.0,1.0,2.0,16,1,15825.0,0
534,0,0,0,0,0,8,5.0,1,0,0,5.0,0.0,0.0,16,1,3852.0,0
535,0,0,0,0,0,34,4436.0,1,1,0,69.0,13.0,737.0,16,1,59686.0,0
536,0,0,0,0,0,8,1339.0,0,0,0,51.0,11.0,135.0,16,1,33584.0,0
537,0,0,0,0,0,8,150.0,1,0,0,13.0,0.0,3.0,16,1,12277.0,0
538,0,0,0,0,0,8,305.0,1,0,0,24.0,0.0,9.0,16,1,12706.0,0
539,0,0,0,0,0,8,1022.0,1,0,0,116.0,43.0,56.0,16,1,90468.0,0
540,0,0,0,0,0,8,4585.0,0,0,0,35.0,9.0,854.0,11,1,73363.0,0
541,0,0,1,0,0,8,13.0,0,0,0,3.0,0.0,0.0,11,1,9230.0,0
542,0,0,0,0,0,8,2148.0,0,0,0,38.0,3.0,299.0,16,1,47253.0,0
543,0,0,0,0,0,8,392.0,0,0,0,237.0,3.0,5.0,16,1,113162.0,0
544,0,0,0,0,0,8,257.0,1,0,0,27.0,0.0,10.0,16,1,18557.0,0
545,0,0,1,0,0,8,6159.0,0,0,0,72.0,14.0,565.0,16,1,175279.0,0
546,0,0,0,0,0,8,1463.0,1,0,0,20.0,1.0,72.0,16,1,88072.0,0
547,0,0,0,0,0,8,991.0,0,0,0,41.0,5.0,32.0,16,1,44369.0,0
548,0,0,0,0,0,8,4197.0,0,0,0,115.0,7.0,168.0,16,1,125445.0,0
549,0,0,0,0,0,8,87.0,1,0,0,4.0,0.0,3.0,16,1,24317.0,0
550,0,0,0,0,0,8,760.0,0,0,0,66.0,5.0,18.0,16,1,40453.0,0
551,0,0,0,0,0,8,1778.0,0,0,0,48.0,3.0,41.0,16,1,45641.0,0
552,0,0,0,0,0,8,757.0,0,0,0,37.0,1.0,26.0,16,1,35371.0,0
553,0,0,0,0,1,8,60082.0,0,0,0,110.0,67.0,10304.0,11,1,981471.0,0
554,0,0,0,0,1,8,601.0,0,0,0,19.0,6.0,346.0,16,1,16056.0,0
555,0,0,0,0,1,16,1997.0,0,0,0,341.0,88.0,877.0,16,1,117067.0,0
556,0,0,0,0,1,8,25808.0,0,0,0,269.0,692.0,2782.0,16,1,1270595.0,0
557,0,0,0,0,1,8,2889.0,0,0,0,87.0,22.0,490.0,11,1,55945.0,0
558,0,0,0,0,1,8,2637.0,1,1,0,188.0,25.0,443.0,11,1,108962.0,0
559,0,0,0,0,1,29,9095.0,1,0,0,270.0,108.0,1339.0,16,1,258289.0,0
560,0,0,0,0,1,8,73.0,0,0,0,2.0,2.0,25.0,16,1,1833.0,0
561,0,0,0,0,1,8,759.0,0,0,0,25.0,11.0,259.0,16,1,24268.0,0
562,0,0,0,0,1,8,96.0,0,0,0,2.0,1.0,25.0,16,1,2122.0,0
563,0,0,0,0,1,8,82204.0,1,0,0,373.0,217.0,14434.0,16,1,1094755.0,0
564,0,0,0,0,1,8,8.0,0,0,0,0.0,1.0,3.0,16,1,3028.0,0
565,0,0,0,0,1,8,45.0,0,0,0,2.0,2.0,18.0,16,1,3245.0,0
566,0,0,0,0,1,8,72.0,0,0,0,0.0,3.0,48.0,16,1,4536.0,0
567,0,0,0,0,1,8,30.0,0,0,0,0.0,3.0,19.0,16,1,3316.0,0
568,0,0,0,0,1,8,1498.0,0,0,0,33.0,22.0,772.0,16,1,36738.0,0
569,0,0,0,0,1,8,1658.0,0,0,0,101.0,17.0,243.0,16,1,97699.0,0
570,0,0,0,0,1,8,885.0,0,0,0,12.0,9.0,424.0,16,1,22671.0,0
571,0,0,0,0,1,8,1088.0,0,0,0,37.0,38.0,244.0,16,1,65198.0,0
572,0,0,0,0,1,8,219.0,0,0,0,12.0,15.0,57.0,16,1,12008.0,0
573,0,0,0,0,0,8,3.0,1,0,0,0.0,0.0,0.0,11,1,52.0,0
574,0,0,0,0,0,8,11.0,1,1,0,1.0,0.0,4.0,11,1,214.0,0
575,0,0,1,0,0,8,11.0,1,0,0,0.0,0.0,10.0,11,1,357.0,0
576,0,0,0,0,0,8,7.0,1,0,0,1.0,1.0,6.0,11,1,623.0,0
577,0,0,0,0,0,8,9.0,1,0,0,0.0,0.0,6.0,11,1,327.0,0
578,0,0,0,0,0,8,24.0,1,1,0,3.0,0.0,15.0,11,1,634.0,0
579,0,0,1,0,0,8,102.0,1,1,0,7.0,2.0,60.0,12,1,4265.0,0
580,0,0,0,0,0,8,15.0,1,1,0,0.0,0.0,10.0,11,1,449.0,0
581,0,0,0,0,0,8,20.0,1,0,0,3.0,0.0,6.0,12,1,822.0,0
582,0,0,1,0,0,8,20.0,1,0,0,1.0,0.0,17.0,11,1,730.0,0
583,0,0,0,0,0,8,15.0,1,1,0,1.0,0.0,11.0,11,1,773.0,0
